key,default,fr,en,gb,it;;;;;
details_88427ec035734b45aae9f7d8859a5008;Transaction ID;ID PayPlug du paiement;Transaction ID;Transaction ID;ID Payplug del pagamento
details_a1fa27779242b4902f7ae3bdd5c6d508;Type;Type;Type;Type;Type
details_ec53a8c4f07baed5d8825072c89799be;Status;Statut;Statut;Statut;Statut
details_b2f40690858b404ed10e62bdf422c704;Amount;Montant;Amount;Amount;Montante
details_be3ac0cfe96feee34b4e12ac3472494e;Authorized on;Autorisé le;Authorized on;Authorized on;Autorizzato il
details_14145b0ac8fa7640b7371bcee02e45d7;Paid at;Payé le;Paid at;Paid at;Pagato il
details_e7f9e382dc50889098cbe56f2554c77b;Credit card;Carte de paiement;Credit card;Credit card;Carta di pagamento
details_453e6aa38d87b28ccae545967c53004f;Unavailable;Indisponible;Unavailable;Unavailable;Non disponibile
details_c7d4153f748ba1dd21ae002c37c00906;Card mask;Masque de la carte;Card mask;Card mask;Le ultime 4 cifre della carta
details_217c01a08bee4c2fa33d59a6ddc69806;3-D Secure;3-D Secure;3-D Secure;3-D Secure;3-D Secure
details_5abc7a3ac0ae1545cc801303727f53da;Expiry Date;Date d'expiration;Expiry Date;Expiry Date;Data di scadenza
details_650be61892bf690026089544abbd9d26;Mode;Mode;Mode;Mode;Modalità
refunded_4bf290898e0226ffb1041cd114347e4d;Refund your customer on his card directly with Payplug;Rembourser avec PayPlug;Refund your customer on his card directly with Payplug;Refund your customer on his card directly with Payplug;Rimborsa con PayPlug
refunded_7ca1373ac3a64cc5381dc5b5b5c74219;This transaction was entirely refunded with Payplug;Cette transaction a été intégralement remboursée avec PayPlug;This transaction was entirely refunded with Payplug;This transaction was entirely refunded with Payplug;Questa transazione é stata rimborsata con PayPlug
refunded_12f740fe0fd9cdebebd2a0cb5aadfa95;Amount refunded:;Montant remboursé :;Amount refunded:;Amount refunded:;Importo rimborsato:
order_7dc6df1573a0a85fc5de252401098d0c;Payplug payment details;Détail du paiement PayPlug;Payplug payment details;Payplug payment details;Dettagli di pagamento PayPlug
order_8d49a0528d1f5a7d4283cc00f9a08f4b;Capture of this payment is authorized before %s. After this date, you will not be able to get paid.;La capture de ce paiement est autorisée avant le %s. Après cette date, vous ne pourrez plus être payé.;Capture of this payment is authorized before %s. After this date, you will not be able to get paid.;Capture of this payment is authorized before %s. After this date, you will not be able to get paid.;L'avvio di questo pagamento è autorizzato prima del %s. Successivamente, non potrai più ricevere questo pagamento
update_ee19a5b4e629f12ccab7e31449826748;Update this order;Mettre à jour cette commande;Update this order;Update this order;Aggiorna questo ordine
update_06933067aafd48425d67bcb01bba5cb6;Update;Mettre à jour;Update;Update;Aggiorna
refund_4bf290898e0226ffb1041cd114347e4d;Refund your customer on his card directly with Payplug;Rembourser avec PayPlug;Refund your customer on his card directly with Payplug;Refund your customer on his card directly with Payplug;Rimborsa con PayPlug
refund_1666e5c37779e7041dd51aa3d10eff61;Amount already refunded with Payplug : ;Montant déjà remboursé avec Payplug :;Amount already refunded with Payplug : ;Amount already refunded with Payplug : ;Importo già rimborsato con PayPlug:
refund_01ddb6831cdf22a0055a2a42a09482d6;Amount still refundable with Payplug : ;Montant disponible pour effectuer un remboursement avec Payplug :;Amount still refundable with Payplug : ;Amount still refundable with Payplug : ;Importo disponibile da rimborsare via PayPlug:
refund_554cd9e547629109b77e4c60ddd44da3;Amount to be refunded;Montant à rembourser;Amount to be refunded;Amount to be refunded;Totale da rimborsare
refund_de0585357d47ceb0dbbe92118bcf2a64;"Change Prestashop order state to ""Refunded""";"Changer le statut de commande de Prestashop à \Remboursé\\\\\\""""";"Change Prestashop order state to \Refunded\\\\\""\\""\\""\\""\""""";"Change Prestashop order state to \Refunded\\\\\\""""";"Cambia lo stato d'ordine di Prestashop in \Rimborsato\\\\\""\\""\\""\\""\"""""
refund_76f0ed934de85cc7131910b32ede7714;Refund;Rembourser;Refund;Refund;Rimborsato
refund_3e220cc8128d7b270226d79b84ebce33;The refund will be possible 48h after the last payment or refund transaction.;Le remboursement sera possible 48h après la dernière transaction de paiement ou de remboursement.;The refund will be possible 48h after the last payment or refund transaction.;The refund will be possible 48h after the last payment or refund transaction.;The refund will be possible 48h after the last payment or refund transaction.
installment_1717748ecd906b762e6011dde5f41884;This order is subjected to an installment plan, whose status is;Cette commande fait l’objet d’un paiement en plusieurs fois, dont le statut est :;This order is subjected to an installment plan, whose status is;This order is subjected to an installment plan, whose status is;Questo ordine è soggetto a pagamento rateale, quindi lo stato è
installment_e66ee8fbda58a23ade6612addd735eb7;Payment schedule ID;Numéro d’échéancier;Payment schedule ID;Payment schedule ID;Numero di programma
installment_44749712dbec183e983dcd78a7736c41;Date;Date;Date;Date;Datato
installment_b2f40690858b404ed10e62bdf422c704;Amount;Montant;Amount;Amount;Importo
installment_ec53a8c4f07baed5d8825072c89799be;Status;État;Status;Status;Stato
installment_3ec365dd533ddb7ef3d1c111186ce872;Details;Détails;Details;Details;Dettagli
installment_721c28f4c74928cc9e0bb3fef345e408;Aborted;Interrompu;Aborted;Aborted;Interrotto
installment_727b63583e01fa2b3952dab580c84dc2;Abort;Interrompre;Abort;Abort;Interrompere
capture_44a50f07b4bdc57740901280f9eddaf5;Capture;Déclencher;Capture;Capture;Catturare
refund_data_1666e5c37779e7041dd51aa3d10eff61;Amount already refunded with Payplug : ;Montant déjà remboursé avec Payplug :;Amount already refunded with Payplug : ;Amount already refunded with Payplug : ;Importo già rimborsato con Payplug:
refund_data_01ddb6831cdf22a0055a2a42a09482d6;Amount still refundable with Payplug : ;Montant disponible pour effectuer un remboursement avec Payplug :;Amount still refundable with Payplug : ;Amount still refundable with Payplug : ;Importo disponibile per effettuare un rimborso con Payplug:
settings_ed6f7aca7887a927b9ed3d62aa347a86;SETTINGS;PARAMÈTRES;SETTINGS;SETTINGS;IMPOSTAZIONI
settings_d28bd7a206f65da8676098b46b803cf0;You are able to perform only TEST transactions.;Vous pouvez effectuer des transactions en mode TEST.;You are able to perform only TEST transactions.;You are able to perform only TEST transactions.;Puoi effettuare transazioni solo in fase TEST.
settings_94cb47d890cbd4a457ea57dd1ccbfaa8;Please activate your account to perform LIVE transactions.;Vous devez activez votre compte pour accepter des paiements en mode LIVE.;Please activate your account to perform LIVE transactions.;Please activate your account to perform LIVE transactions.;Attiva il tuo conto per effettuare transazioni LIVE.
settings_ab066b3292d8ab61ef3b5c77169cdd19;More information;Plus d'information;More information;More information;Ulteriori informazioni
settings_fe4c6a5e7bd6793b37370e4e46daf998;Advanced settings;Paramètres avancés;Advanced settings;Advanced settings;Impostazioni avanzate
settings_b17f3f4dcf653a5776792498a9b44d6a;Update settings;Mettre à jour les paramètres;Update settings;Update settings;Aggiorna impostazioni
login_b57e2519e26151feacdbe52076bc39ec;CONNECT;CONNEXION;CONNECT;CONNECT;CONNETTITI
show_e205336b3b23c2fa65284333c5f0956f;Display to customers;Afficher;Display to customers;Display to customers;Mostra PayPlug ai clienti
show_b987dc3f2a9c3202e15b0dbd03eb312e;Before being able to display PayPlug to your customers you need to connect your PayPlug account below.;Connectez-vous ci-dessous à votre compte PayPlug pour pouvoir afficher le module à vos clients.;Before being able to display PayPlug to your customers you need to connect your PayPlug account below.;Before being able to display PayPlug to your customers you need to connect your PayPlug account below.;Connettiti qui di seguito al tuo conto PayPlug per poter rendere visibile il modulo ai tuoi clienti.
show_c0a284b3959d1e187e9a7560c76161a5;Show Payplug to my customers;Afficher le module Payplug à mes clients;Show Payplug to my customers;Show Payplug to my customers;Mostra PayPlug ai clienti
fieldset_5f241c8c8f985b3c51e05d39cf030f4c;STATUS;ÉTAT;STATUS;STATUS;STATO
fieldset_32c0cf92e6d3e45d88748ec32135b289;Version of PayPlug module:;Version du module Payplug :;Version of PayPlug module:;Version of PayPlug module:;Versione del modulo PayPlug:
fieldset_060bf2d587991d8f090a1309b285291c;Check;Vérifier;Check;Check;Verifica
embedded_d35acbb07d2841712a937d5748e9bdc2;Payment page;Page de paiement;Payment page;Payment page;Pagina di pagamento
embedded_9d271e949d80d6dc284b801c533124fe;Payments are performed in an embeddable payment form.;Les paiements sont effectués dans un formulaire intégré dans votre boutique.;Payments are performed in an embeddable payment form.;Payments are performed in an embeddable payment form.;I pagamenti sono effettuati in una pagina di pagamento integrabile.
embedded_e5e6e92741ab5d10e8f0f0eb35b37c5f;The customers will pay without being redirected.;Vos clients pourront effectuer des transactions directement depuis votre boutique.;The customers will pay without being redirected.;The customers will pay without being redirected.;I clienti pagheranno senza essere rediretti.
embedded_1f1d3da2e63ec19456e33fa811c81041;Customize my payment page.;Personnaliser ma page de paiement.;Customize my payment page.;Customize my payment page.;Personalizza la mia pagina di pagamento.
embedded_ebfb18fdefe0647011c75dbab1412ca1;The customers will be redirected to a PayPlug payment page to finalize the transaction.;Vos clients seront redirigés vers une page de paiement hébergée par PayPlug.;The customers will be redirected to a PayPlug payment page to finalize the transaction.;The customers will be redirected to a PayPlug payment page to finalize the transaction.;I clienti verranno rediretti verso una pagina di pagamento PayPlug per finalizzare la transazione.
standard_28399047289b5edb68832944845c0894;admin.panel.setting.standard.label;Paiement par carte;Payment by credit card;Payment by credit card;Pagamento con carta di credito
standard_dfeb50d18bb38533e34a3ab9f636d797;admin.panel.setting.standard.content;Proposez le paiement par carte bancaire à vos clients.;Offer payment by credit card to your customers.;Offer payment by credit card to your customers.;Proponi il pagamento con carta di credito ai tuoi clienti.
deferred_40a84afbec2ddc1e86d0772888a68941;Defer the payment capture;Différer le déclenchement du paiement;Defer the payment capture;Defer the payment capture;Differisci l'acquisizione del pagamento
deferred_aac960a647e6cff88049b927f529ee2e;Finalize payment later, when order has been shipped for instance. The funds will be blocked for a period of 7 days maximum once the payment has been authorized.;Finalisez le paiement ultérieurement, par exemple à l’expédition de la commande. Les montants sont bloqués sur une période de 7 jours maximum à compter de la date d’autorisation.;Finalize payment later, when order has been shipped for instance. The funds will be blocked for a period of 7 days maximum once the payment has been authorized.;Finalize payment later, when order has been shipped for instance. The funds will be blocked for a period of 7 days maximum once the payment has been authorized.;Finalizzate il pagamento in futuro, ad esempio alla spedizione dell'ordine. I montanti sono bloccati entro un periodo di 7 giorni al massimo a partire dalla data d'autorizzazione.
deferred_998b807d121a4daa046bc4ce983d34ea;More information.;En savoir plus.;More information.;More information.;Per saperne di più.
deferred_31f6f2f140c26265e928745bc572aafe;During the 7 days of the authorization, capture payments whose state is :;Pendant les 7 jours d’autorisation, déclencher les paiements dont l’état devient :;During the 7 days of the authorization, capture payments whose state is :;During the 7 days of the authorization, capture payments whose state is :;Durante i 7 giorni d'autorizzazione, avviare i pagamenti quando lo status diviene :
deferred_3832f23de142ded677e649f9833ce413;-- Choose an order state --;-- Choisissez un statut --;-- Choose an order state --;-- Choose an order state --;-- Scegliere uno status --
deferred_be43c72d18421ca43a83bbd732189ac6;You have to choose an order state.;Vous devez choisir un statut.;You have to choose an order state.;You have to choose an order state.;Voi dovete scegliere uno status
installment_4f623785d72bba502487b033434853ba;admin.panel.setting.installment.label;Activer les paiements fractionnés non garantis;Enable non garanteed payments by installments;Enable non garanteed payments by installments;Attiva i pagamenti rateizzati non garantiti
installment_ac924ae7c6cbcfe26ea8928845727f3f;Allow customers to spread out payments over 2, 3 or 4 installments.;Permettez à vos clients d’échelonner le paiement de leurs commandes en 2, 3, ou 4 fois.;Allow customers to spread out payments over 2, 3 or 4 installments.;Allow customers to spread out payments over 2, 3 or 4 installments.;Permetti ai tuoi clienti di dilazionare i pagamenti relativi ai loro ordini in 2, 3 o 4 rate.
installment_f990e553cdc4c29c2efffba33e08a8c7;Learn more.;En savoir plus.;Learn more.;Learn more.;Per saperne di più.
installment_381665869000be567e4a891084207172;Payments by installment are not guaranteed. A default of payment may occur for the upcoming installments.;Les paiements en plusieurs fois ne sont pas garantis. Un défaut de paiement peut survenir lors des échéances futures.;Payments by installment are not guaranteed. A default of payment may occur for the upcoming installments.;Payments by installment are not guaranteed. A default of payment may occur for the upcoming installments.;I pagamenti rateizzati non sono garantiti. Uno degli addebiti futuri potrebbe non andare a buon fine.
installment_7650b35a9e3fe0a7dcfc75b1f8868a78;You can consult all your past and pending installment payments in;Vous pourrez consulter toutes vos échéances de paiement en plusieurs fois passées et à venir dans;You can consult all your past and pending installment payments in;You can consult all your past and pending installment payments in;Puoi consultare le tue scadenze dei pagamenti frazionati passati e futuri nel
installment_7e4e22d718065b41f435fac4c02a0f08;a dedicated menu;un menu dédié;a dedicated menu;a dedicated menu;menù dedicato
installment_7e1116740115c0d74e4127c852b7e19b;made accessible from the navigation bar, and in the details of each order within the;accessible depuis la barre de navigation, ainsi qu'au niveau de chaque commande dans l'encadré;made accessible from the navigation bar, and in the details of each order within the;made accessible from the navigation bar, and in the details of each order within the;, accessibile dalla barra di navigazione e in ogni ordine nel riquadro di
installment_d030d20db32a7f06a399e16f2e291e23;Payment with PayPlug;Paiement avec PayPlug;Payment with PayPlug;Payment with PayPlug;pagamento PayPlug
installment_eef6401ad9d929e60aba0dc460ff3ba8;bloc.;.;bloc.;bloc.;.
installment_2d0e2bac257418eea01a153a662fb9ee;Enable payments:;Activez le paiement;Enable payments:;Enable payments:;Attiva il pagamento
installment_bf404cb64ace7ad1b6fe7da378f836b1;in 2 installments;en 2 fois;in 2 installments;in 2 installments;in 2 rate
installment_7d4bee4c07cefb40e413d2972122867b;in 3 installments;en 3 fois;in 3 installments;in 3 installments;in 3 rate
installment_ceca88a557f1cc1e6834f5e939558c18;in 4 installments;en 4 fois;in 4 installments;in 4 installments;in 4 rate
installment_c4dc62df9762904a3e07cbb67806bca3;Enable this option from:;Activez cette option à partir de;Enable this option from:;Enable this option from:;Attiva questa opzione per somme a partire da
installment_fe69dce0f3230790ca7ef0341dc9d4bf;Amount must be greater than 4€ and lower than 20000€.;Le montant doit être supérieur à 4€ et inférieur à 20000€.;Amount must be greater than 4€ and lower than 20000€.;Amount must be greater than 4€ and lower than 20000€.;Il totale deve essere superiore a 4€ ed inferiore a 20000€.
installment_62452e2fa424941832dc58435add9baa;Receive:;Recevez;Receive:;Receive:;Ricevi
installment_d0403983b51fff6bda368ca8f66c2054;of order amount on the first day;du montant de la commande le jour du paiement;of order amount on the first day;of order amount on the first day;del totale dell'ordine il giorno del pagamento
installment_c65a7c39a37cfdf4e1ae63fe52cbfe71;of order amount after 30 days;du montant de la commande à J+30;of order amount after 30 days;of order amount after 30 days;del totale dell'ordine dopo 30 giorni
installment_5a5148dcdf25c435d452c110e55fab4c;of order amount after 60 days;du montant de la commande à J+60;of order amount after 60 days;of order amount after 60 days;del totale dell'ordine dopo 60 giorni
installment_2020b5dcab00eaaf6621fe30c8806aec;of order amount after 90 days;du montant de la commande à J+90;of order amount after 90 days;of order amount after 90 days;del totale dell'ordine dopo 90 giorni
oney_249cbcba7e12b6f306d087d9d17c48bf;admin.panel.setting.oney.label;Activer les paiements fractionnés garantis avec Oney;Enable garanteed installment Payments with Oney;Enable garanteed installment Payments with Oney;Attiva i pagamenti rateizzati garantiti Oney
oney_fe6c0722a97f8fc5aed036c7f16c8339;Allow customers to spread out payments over 3 or 4 installments from %d € to %d €.;Permettez à vos clients d’échelonner le paiement de leurs commandes en 3x, 4x à partir de %d € jusqu’à %d €.;Allow customers to spread out payments over 3 or 4 installments from %d € to %d €.;Allow customers to spread out payments over 3 or 4 installments from %d € to %d €.;Permetti ai tuoi clienti di scaglionare il pagamento dei loro ordini in 3x, 4x a partire da %d € e fino a %d €.
oney_f990e553cdc4c29c2efffba33e08a8c7;Learn more.;En savoir plus.;Learn more.;Learn more.;Per saperne di più.
oney_bfd65bf2ef4e13b630973235f69e1bb4;I integrated the mandatory fields to my terms and conditions on my website.;J’ai intégré les mentions obligatoires Oney aux CGV sur mon site.;I integrated the mandatory fields to my terms and conditions on my website.;I integrated the mandatory fields to my terms and conditions on my website.;Ho incluso le menzioni obbligatorie Oney alle CGV sul mio sito.
oney_33b0504f0b776f2c13381c543bf2017c;Go further;Pour aller plus loin :;Go further;Go further;Versare aller plus lombo:
oney_65ce6b12de05d7a1af6190b2ac9153c7;Maximise your customers\' experience with dynamic calculations of the 3 and 4 instalments by switching on to the advanced configuration.;Optimisez l’expérience avec un calcul dynamique des échéanciers en 3 et 4 fois.;Maximise your customers' experience with dynamic calculations of the 3 and 4 instalments by switching on to the advanced configuration.;Maximise your customers' experience with dynamic calculations of the 3 and 4 instalments by switching on to the advanced configuration.;Ottimizza l'esperienza con una dinamica dinamica degli échéanciers in 3 e 4 piedi.
one_click_cea985da4143cee6631bf7048633e935;admin.panel.setting.oneclick.label;Activer les paiements en un clic;Enable one-click payments;Enable one-click payments;Attivare i pagamenti in un click
one_click_09290bbf6b0598e60b97c3b1bd44161b;admin.panel.setting.oneclick.content;Permettez à vos clients d'enregistrer leurs coordonnées de carte de paiement pour effectuer ultérieurement d'autres transactions.;Allow customers to save their credit card information for later purchases;Allow customers to save their credit card information for later purchases;Permetti ai clienti di memorizzare le informazioni della loro carta di credito per ulteriori acquisti 
one_click_c5911ec14acf9721f1c3cdece83c86bf;admin.panel.setting.oneclick.link;En savoir plus.;Learn more.;Learn more.;Per saperne di più.
sandbox_650be61892bf690026089544abbd9d26;Mode;Mode;Mode;Mode;Modalità
sandbox_77c3eb6aeafe60a4d58c65b6823b2dec;In TEST mode, all payments will be simulations and will not generate real transactions.;En mode TEST, tous les paiements sont des simulations et ne génèreront pas de transactions réelles.;In TEST mode, all payments will be simulations and will not generate real transactions.;In TEST mode, all payments will be simulations and will not generate real transactions.;Pagamenti in modalità TEST, sono simulazioni e non generano transazioni reali.
sandbox_f990e553cdc4c29c2efffba33e08a8c7;Learn more.;En savoir plus.;Learn more.;Learn more.;Per saperne di più.
sandbox_0bcd992a2481b78d045f59b6b59da440;In LIVE mode, the payments will generate real transactions.;En mode LIVE, vous acceptez des paiements réels.;In LIVE mode, the payments will generate real transactions.;In LIVE mode, the payments will generate real transactions.;In modalità LIVE, i pagamenti generano transazioni reali.
connected_627e1b1426e5db88ee6b79d9c5ccc332;Account connected;Compte connecté;Account connected;Account connected;Conto connesso
connected_e70f93a6ad1c65d2b6dc8ac7569e8ebd;Payplug Portal;Portail PayPlug;Payplug Portal;Payplug Portal;Portale PayPlug
connected_42ae25231906c83927831e0ef7c317ac;Disconnect;Se déconnecter;Disconnect;Disconnect;Disconnetti
disconnected_ce8ae9da5b7cd6c3df2929543a9af92d;Email;E-mail;Email;Email;Email
disconnected_8b5dd64ab8d0b8158906796b53a200e2;E-mail address;Adresse E-mail;E-mail address;E-mail address;Indirizzo E-mail
disconnected_bbc1a783fdde5e4cf38810fe1ec75e82;E-mail address is not valid.;L'adresse E-mail est invalide;E-mail address is not valid.;E-mail address is not valid.;L'indirizzo E-mail non é valido
disconnected_dc647eb65e6711e155375218212b3964;Password;Mot de passe;Password;Password;Password
disconnected_36d190267368ff7f3f58eacef82be025;Password must be a least 8 caracters long.;Le mot de passe doit contenir 8 caractères minimum.;Password must be a least 8 caracters long.;Password must be a least 8 caracters long.;La password deve essere di almeno 8 caratteri
disconnected_01a569ddc6cf67ddec2a683f0a5f5956;Forgot your password?;Mot de passe oublié ?;Forgot your password?;Forgot your password?;Hai dimenticato la password?
disconnected_5a70fa9bcb546858a137c11468967f5e;Connect account;Connexion;Connect account;Connect account;Accedi al tuo conto
disconnected_e7115c36c576e92587f81766ecaaef2f;Don\'t have an account?;Vous n'avez pas de compte ?;Don't have an account?;Don't have an account?;Non hai un conto?
disconnected_d9776f0775997b2e698c6975420b5c5d;Sign up;Inscrivez-vous;Sign up;Sign up;Firma
deferred_72baeae7945bd8c3dd2d8eb8a451b128;admin.popin.deferred.text;Text [1]descriptif[/1] et ici, [2]en italique[/2] puis isi, [1]en gras[/1];;;
deferred_f0e9528cdbef74b2eafcdc12f9ee1c7d;admin.popin.deferred.submit;;;;
refund_6837a3317937d8a516a12466eb60ef7e;You can refund your customer on his card from the Refund with Payplug section located on this page.;Vous pouvez directement effectuer le remboursement sur la carte de paiement de votre client depuis la partie Détail du paiement PayPlug.;You can refund your customer on his card from the Refund with Payplug section located on this page.;You can refund your customer on his card from the Refund with Payplug section located on this page.;Puoi rimborsare il tuo cliente su questa carta dalla sezione Rimborsa, situata su questa pagina.
refund_ab066b3292d8ab61ef3b5c77169cdd19;More information;Plus d'information;More information;More information;Ulteriori informazioni
refund_a60852f204ed8028c1c58808b746d115;Ok;Ok;Ok;Ok;Ok
deactivate_97d1a61bc7f96c334b30a88b2f75fde6;Payplug will no longer be displayed as a payment option to your customers.;Le module PayPlug ne sera plus affiché dans les solutions de paiement proposées à vos clients.;Payplug will no longer be displayed as a payment option to your customers.;Payplug will no longer be displayed as a payment option to your customers.;PayPlug non sarà più visualizzato dai suoi clienti come un'opzione di pagamento.
deactivate_ea4788705e6873b424c65e91c2846b19;Cancel;Annuler;Cancel;Cancel;Annulla
deactivate_03667315cfda61b24a2ae02c6668e10e;SAVE SETTINGS;ENREGISTRER;SAVE SETTINGS;SAVE SETTINGS;REGISTRA
abort_ee0e1d790f03b5624f5febce5a0dfd01;Are you sure you want to suspend the installment plan on this order?;Souhaitez-vous interrompre le paiement en plusieurs fois sur cette commande ?;Are you sure you want to suspend the installment plan on this order?;Are you sure you want to suspend the installment plan on this order?;Vuoi interrompere il pagamento rateale su questo ordine ?
abort_bfc5d8b32c3c54d5cba76525ed56af39;Your customer won’t be charged on the due dates.;Votre client ne sera pas prélevé aux échéances prévues.;Your customer won’t be charged on the due dates.;Your customer won’t be charged on the due dates.;Il tuo cliente non verrà prelevato alle prossime scadenze
abort_ea4788705e6873b424c65e91c2846b19;Cancel;Annuler;Cancel;Cancel;Cancella
abort_b3834d6f7a63e5e750e0ca5ecf31e3b9;Suspend;Interrompre;Suspend;Suspend;Annullare
activate_7a718b1e142a14456b42eb45906c3a0c;You need to activate your account before performing LIVE transactions.;Vous devez activez votre compte pour accepter des paiements en mode LIVE.;You need to activate your account before performing LIVE transactions.;You need to activate your account before performing LIVE transactions.;Devi attivare il tuo conto prima di generare transazioni LIVE.
activate_ea4788705e6873b424c65e91c2846b19;Cancel;Annuler;Cancel;Cancel;Cancella
activate_c0e1a495d527370f5ab1ea42061d9786;Activate account;Activer mon compte;Activate account;Activate account;Attiva il conto
pwd_d698469a293eb8d935d4e9496c53caed;Please enter your Payplug account password;Veuillez saisir votre mot de passe de votre compte PayPlug;Please enter your Payplug account password;Please enter your Payplug account password;Si prega di inserire la password del tuo conto PayPlug
pwd_ea4788705e6873b424c65e91c2846b19;Cancel;Annuler;Cancel;Cancel;Cancella
pwd_a60852f204ed8028c1c58808b746d115;Ok;Ok;Ok;Ok;Ok
confirm_03d63c25f89f68af800c0f62990ac232;admin.popin.confirm.top;Les paramètres suivants seront enregistrés :;The following settings will be saved:;The following settings will be saved:;Il modulo di Payplug sarà visualizzato:
confirm_4d0b6d054fc1ebd256e7e74f35a8166f;admin.popin.confirm.mode;Mode :;Mode:;Mode:;Modalità
confirm_9db2814db25585bef9bbc5b1ba33565d;admin.popin.confirm.test;TEST;TEST;TEST;TEST
confirm_5469a5c519bc382a13cf11af4f1ec8f4;admin.popin.confirm.live;LIVE;LIVE;LIVE;LIVE
confirm_12b6caea6a913cad6b3f402f8860c8e8;admin.popin.confirm.standard;;;;
confirm_20077a78abf3e32a3d9fe03cf0f9fd35;admin.popin.confirm.enabled;ACTIVÉ;ENABLED;ENABLED;ATTIVATO
confirm_5baf1765401da71243e6bdc61afa87a1;admin.popin.confirm.disabled;DESACTIVÉ;DISABLED;DISABLED;DISATTIVATO
confirm_d9221ad9f319acf615f618586dc168ed;admin.popin.confirm.one_click;Paiements en un clic :;One-click payments:;One-click payments:;Pagamenti one-click:
confirm_51294f4d69b5d0a65759018a42d54674;admin.popin.confirm.embedded;INTEGRÉ;EMBEDDED;EMBEDDED;INTEGRATO
confirm_d6b71909b1a4285e2b113d3684bb1477;admin.popin.confirm.redirected;REDIRIGÉ;REDIRECTED;REDIRECTED;REDIRETTO
confirm_8c0afa6560ba2f9316aad573ad356448;admin.popin.confirm.oney;Paiements 3x, 4x Oney :;Payments 3x, 4x Oney:;Payments 3x, 4x Oney:;Pagamenti 3x, 4x Oney:
confirm_d04a199a844296a12712bb4b1f486918;admin.popin.confirm.installment;Paiements fractionnés :;Installments :;Installments :;Pagamento a rate:
confirm_b7ce4651ae343650e198e27606e98952;admin.popin.confirm.deferred;Paiements différés :;Deferred payments :;Deferred payments :;Pagamenti differiti :
confirm_7d924e395ce3578ffa699e3d318450a2;admin.popin.confirm.error;;;;
confirm_9e6d15a9e2b0b4e66e144e6deb82e203;admin.popin.confirm.cancel;Annuler;Cancel;Cancel;Cancella
confirm_c6cc0a742c32418973454e0be8307f8d;admin.popin.confirm.save;ENREGISTRER;SAVE SETTINGS;SAVE SETTINGS;REGISTRA
premium_63a3db3db721a0f3b9552227f773c729;You don\'t have access to this feature. For more information, please contact us via our website : ;Vous n’avez pas accès à cette fonctionnalité. Pour plus d’informations, veuillez nous contacter via notre site : ;You don't have access to this feature. For more information, please contact us via our website : ;You don't have access to this feature. For more information, please contact us via our website : ;Non hai accesso a questa funzione. Per più informazioni contattaci tramite il nostro sito web: 
premium_a60852f204ed8028c1c58808b746d115;Ok;Ok;Ok;Ok;Ok
save_a6489557b8e386d5c51fb94e856981ea;Your configuration have been saved;Votre configuration a bien été enregistrée.;Your configuration have been saved;Your configuration have been saved;La tua configurazione è stata salvata
save_a60852f204ed8028c1c58808b746d115;Ok;Ok;Ok;Ok;Ok
cards_1_6_36c94bd456cf8796723ad09eac258aef;Manage my account;Gérer mon compte;Manage my account;Manage my account;Gestire il mio conto
cards_1_6_d95cf4ab2cbf1dfb63f066b50558b07d;My account;Mon compte;My account;My account;Il mio account
cards_1_6_5950a70a3ccf0d0cd27b69fd21b19872;Saved cards;Cartes bancaires sauvegardées;Saved cards;Saved cards;Carte registrate
cards_1_6_0d2d5fa0cfffc8577f948d683a82079e;Card sucessfully deleted.;Carte supprimée avec succès.;Card sucessfully deleted.;Card sucessfully deleted.;La carta é stata eliminata con successo.
cards_1_6_1d565b9e5303987bb1b1938d5d458bca;Card;Carte;Card;Card;Carta
cards_1_6_1be6f9eb563f3bf85c78b4219bf09de9;Brand;Marque;Brand;Brand;Tipo di carta
cards_1_6_c7d4153f748ba1dd21ae002c37c00906;Card mask;Masque;Card mask;Card mask;Le ultime 4 cifre della carta
cards_1_6_95b16127e70e8a90220404fb48343182;Expiry date;Date d'expiration;Expiry date;Expiry date;Data di scadenza
cards_1_6_f2a6c498fb90ee345d997f888fce3b18;Delete;Supprimer;Delete;Delete;Elimina
cards_1_6_5dd2199ad68327cc76d583b057aee7d5;card;carte;card;card;carta
cards_1_6_1069362eee49306ddabce2fbe4411835;You have no card registered yet.;Aucune carte n'est enregistrée pour le moment.;You have no card registered yet.;You have no card registered yet.;Non hai ancora una carta registrata.
cards_1_6_0b3db27bc15f682e92ff250ebb167d4b;Back to Your Account;Retour à Mon Compte;Back to Your Account;Back to Your Account;Torna al tuo conto
cards_1_6_8cf04a9734132302f96da8e113e80ce5;Home;Accueil;Home;Home;Home
cards_list_807bcef3f33f11623310535338ef7afc;Saved Cards;Cartes enregistrées;Saved Cards;Saved Cards;Carte registrate
cards_list_4f03f1cd406f90dc896b029ac3d4af76;Here are the cards you have saved.;Voici la liste de vos cartes enregistrées.;Here are the cards you have saved.;Here are the cards you have saved.;Le tue carte registrate
cards_list_1d565b9e5303987bb1b1938d5d458bca;Card;Carte;Card;Card;Carta
cards_list_1be6f9eb563f3bf85c78b4219bf09de9;Brand;Marque;Brand;Brand;Tipo di carta
cards_list_c7d4153f748ba1dd21ae002c37c00906;Card mask;Masque;Card mask;Card mask;Le ultime 4 cifre della carta
